fake_artist_id	artist_name	artist_uri	fake_track_id	track_title	track_uri	elapsed_seconds	play_source	fake_listener_id
420949	Russ	5381	489935	Reminder	reminder	222	Station	54
420949	Russ	4854	970053	My Baby	my-baby	95	Playlist	56
420949	Russ	3318	30678	atLAnta	atlanta	14	Playlist	15
420949	Russ	5531	985732	Maniac	maniac-feat-bugus-john-anthony	183	Album	56
420949	Russ	3045	56444	Dr. Seuss	dr-seuss	104	Album	58
294313	Jelly Roll	4948	334219	Thats No Lie (ft David Ray)	thats-no-lie-feat-david-ray	265	Thumbed Down Track	54
294313	Jelly Roll	2764	679394	1st - 5th	1st-5th	78	Thumed Up Track	94
294313	Jelly Roll	1333	903645	Roll Me Up	roll-me-up	105	Collections	12
268228	The Kanile'a Collection	2575	265927	Na Hala O Naue	na-hala-o-naue	157	Playlist	73
822149	Vertical Horizon	4823	296299	Half-Light	half-light	81	Thumed Up Track	36
822149	Vertical Horizon	1521	777691	I'm Gonna Save You	im-gonna-save-you	208	Album	3
462642	Katie Herzig	5510	514655	Wasting Time	wasting-time	188	Collections	10
462642	Katie Herzig	716	860746	Lost and Found	lost-found	131	Album	15
462642	Katie Herzig	2030	620936	Daisies and Pews	daisies-pews	105	Playlist	74
462642	Katie Herzig	6836	243670	I Want to Belong to You	i-want-to-belong-to-you	136	All Artist Tracks	65
462642	Katie Herzig	3873	418173	Wish You Well	wish-you-well	95	Thumbed Down Track	24
462642	Katie Herzig	7191	947653	I Don't Mind	i-dont-mind	46	All Artist Tracks	96
462642	Katie Herzig	3133	962129	Beat of Your Own (Delicate Version)	beat-of-your-own-delicate-version	266	All Artist Tracks	67
716679	The Jokerr	348	70	Holding On	holding-on	100	Collections	51
812856	Pat McGee	5425	251604	Four Door Dynamo	4-door-dynamo	137	Autoplay	4
812856	Pat McGee	7944	584196	Take the Long Way	take-long-way	281	Collections	3
812856	Pat McGee	1933	619347	Girl From Athens	girl-from-athens	125	Station	84
540558	Stephen the Levite	3918	686021	Baggage	baggage	80	Playlist	43
633826	Jordan Rakei	1102	539698	A Tribe Called Government	tribe-called-government	204	Playlist	73
633826	Jordan Rakei	5172	386845	Alright	alright	17	Thumbed Down Track	8
553556	Orlando Dixon	4813	574496	Hustle to Make It	hustle-to-make-it-feat-ra-mc-patience-sings	48	Playlist	37
205813	The Soft White Sixties	267	238180	Live in the Evening	live-in-evening	280	All Artist Tracks	65
734180	Mike Ryan	2356	234740	Easy	easy	279	Album	83
734180	Mike Ryan	824	252865	New Hometown	new-hometown	247	Station	49
179773	Erick Baker	5096	919208	You Get What You Give	you-get-what-you-give	48	Autoplay	5
777179	Corey Paul	9268	280288	His Image (feat. Dre Murray)	his-image-feat-dre-murray	109	Station	93
681365	Kim Taylor	592	813636	Roses	roses	262	Autoplay	84
681365	Kim Taylor	2975	614450	What Do You Say	what-do-you-say	171	Station	61
175756	Margaret Cho	937	983665	My P***Y Is the Hurt Locker (Live)	my-pussy-is-hurt-locker-live	276	Thumbed Down Track	67
175756	Margaret Cho	8492	445110	Check the Number (Live)	check-number-live	221	Collections	12
983394	Lil One The Champ	4192	139113	Intro	intro	261	Station	41
983394	Lil One The Champ	2031	505605	Prayers Go up (feat. Kb & Malachi X)	prayers-go-up-feat-kb-malachi-x	66	Autoplay	85
827578	Astronautalis	2870	180228	Gaston Ave	gaston-ave	210	Autoplay	3
754175	Never Buried	7256	646354	Memory	memory	111	Autoplay	65
328400	Logan Walter Band	4182	979910	Wake (Live)	wake-live	50	All Artist Tracks	93
328400	Logan Walter Band	7626	59477	All We Have Is Christ (Live)	all-we-have-is-christ-live	136	Autoplay	27
375717	Lucian	5855	197292	Infrared (feat. Jordan Corey)	infrared-feat-jordan-corey	89	Autoplay	3
375717	Lucian	9579	87343	Calm Waters (ReImagined) [feat. Beth Duck]	calm-waters-reimagined-feat-beth-duck	119	Autoplay	90
766981	Whitey Morgan	2851	901615	If You Could Touch Her at All	if-you-could-touch-her-at-all	195	Album	51
766981	Whitey Morgan	9557	996076	Another Wine	another-wine	283	All Artist Tracks	29
654543	Albert Vuitton	7693	257162	Rx Cheddar	rx-cheddar	142	Album	7
654543	Albert Vuitton	8426	896096	Nomad	nomad	244	Station	45
453372	Tata Vega	2131	724566	He Delivered Me	he-delivered-me	131	All Artist Tracks	87
943908	Whispers	8373	281408	This World Ain't Shit	this-world-aint-shit-feat-whispers	268	Playlist	11
307812	Jimmy Needham	2122	76285	Regardless	regardless	109	Thumed Up Track	91
307812	Jimmy Needham	4862	592712	Joyful Joyful	joyful-joyful	278	Thumed Up Track	35
736686	Julie Meyer	34	421857	Jewish Medley	jewish-medley	123	Thumed Up Track	83
834643	Miel San Marcos	5716	942217	Yo Venceré	yo-vencere	220	All Artist Tracks	54
834643	Miel San Marcos	7810	276440	Bendecire	bendecire	245	Thumed Up Track	3
834643	Miel San Marcos	424	688446	Te Necesito	te-necesito	64	Station	29
834643	Miel San Marcos	4625	369236	Eres Mi Dios (Bonus Track)	eres-mi-dios-bonus-track	224	Station	16
834643	Miel San Marcos	6396	156019	Al Que Murió	al-que-murio-live	113	Playlist	86
989638	Radar Eyes	4363	684466	Hungry Ghost	hungry-ghost	199	Playlist	18
579511	La Conquista Nortena De Gerardo Hernandez	2386	352237	De Ti Enamorado	de-ti-enamorado	79	All Artist Tracks	68
432188	Housefires	7339	728166	Joy	joy	94	Thumbed Down Track	39
432188	Housefires	9602	216144	This Is Where I Belong	this-is-where-i-belong	35	All Artist Tracks	33
701051	Westcoast Stone	871	764818	I Can Feel It (feat. Woddy Funk)	i-can-feel-it-feat-woddy-funk	199	Station	35
871957	Devvon Terrell	1902	565088	Do It for Ya (feat. the Raj Gx D)	do-it-for-ya-feat-raj-gx-d	193	Thumed Up Track	99
871957	Devvon Terrell	1409	615015	I Can't Wait	i-cant-wait	133	All Artist Tracks	17
871957	Devvon Terrell	1869	929032	No Hype	no-hype-feat-dax	1	All Artist Tracks	83
310820	Sunup	868	10585	Kings and Queens (For a Life With You)	kings-queens-for-life-with-you	221	Collections	68
263204	Everlit	8916	968513	Black Out	black-out	190	Thumbed Down Track	19
362400	Marah in the Mainsail	3803	275610	Fisticuffs	fisticuffs	168	Thumed Up Track	17
301517	Brock Berrigan	7320	531519	Champagne in Utah	champagne-in-utah	128	Station	10
228636	Nate Green	3007	394393	Love Again	love-again	127	Thumed Up Track	41
360304	The National Parks	2960	161310	You Are Gold	you-are-gold	31	Album	74
918754	Marcy Each	7	361717	Walk Me Home	walk-me-home	114	Playlist	87
649823	Scavenger Hunt	8870	475643	Dreamers	dreamers	116	Album	28
553013	Skyler	3666	775442	You Left Me With This Song	you-left-me-with-this-song	269	All Artist Tracks	20
290748	Darkiel	2779	257931	El Hombre de Tu Vida (feat. Luigi 21 Plus)	el-hombre-de-tu-vida-feat-luigi-21-plus	184	Album	75
290748	Darkiel	3794	839486	Si Hubiera Oportunidad	si-hubiera-oportunidad	58	Thumed Up Track	91
290748	Darkiel	4595	475022	Si Me Olvidaste	si-me-olvidaste	167	Album	93
290748	Darkiel	233	479065	(...)		66	Playlist	83
307182	Miami Horror	9177	346913	Real Slow (Plastic Plates Remix)	real-slow-plastic-plates-remix	48	Station	5
208698	Brandon Williams	5296	108873	Stronger (feat. Jean Baylor)	stronger-feat-jean-baylor	291	Collections	72
892293	Matt Cusson	6504	50671	Next to You (feat. Zane Carney)	next-to-you-feat-zane-carney	116	Collections	95
256316	Rick Hale	3750	200429	Brightness	brightness	139	Station	15
616760	Peewee Longway	3973	222388	Bomb	bomb	53	Thumbed Down Track	38
47843	T-Vice	7334	779327	Nsa (No Strings Attached)	nsa-no-strings-attached	167	Autoplay	3
173170	Eclipse 6	3636	560517	If I Ever Fall In Love	if-i-ever-fall-in-love	294	Thumbed Down Track	80
173170	Eclipse 6	4283	933461	Praise to the Lord, the Almighty	praise-to-lord-almighty	197	Autoplay	51
170685	The Guadaloops	2949	438932	El Monstruo.	el-monstruo	210	Playlist	12
446278	Backup Planet	2348	694732	Earth as a Dream	earth-as-dream	285	Station	42
372614	Roi Anthony	3239	243075	Dealbreaker	dealbreaker	224	Thumed Up Track	53
515933	Emily Hearn	2114	513584	Waking up Again	waking-up-again	271	All Artist Tracks	32
917601	Austin Stone Worship	9661	357918	Comfort	comfort	202	Autoplay	52
192050	Opus Orange	5045	337816	It's What I Do	its-what-i-do	112	Album	40
192050	Opus Orange	6119	725528	Balance	balance	103	Playlist	58
56496	Oh Brother Big Sister	6440	670284	Birds	birds	152	Playlist	60
417432	Rooney Pitchford	244	376098	Picking Wounds	picking-wounds	193	Playlist	66
746151	Devics	6882	360566	Why I Chose to Never Grow	why-i-chose-never-to-grow	184	Autoplay	12
746151	Devics	3110	728804	Connected by a String	connected-by-string	168	Autoplay	49
480084	Breaking Southwest	229	456809	Met a Girl	met-girl	211	All Artist Tracks	44
504803	Chrysanthe Tan	6671	209281	Spinning Wheel	spinning-wheel	9	Station	40
576921	Alex G	4948	913074	Royston	royston	192	Thumbed Down Track	64
576921	Alex G	4426	689077	Thinking Out Loud	thinking-out-loud	113	Album	27
576921	Alex G	2054	715233	Roar	roar	268	Autoplay	30
245025	Guthrie Trapp	7900	433981	Saint Tommy B	saint-tommy-b	98	Collections	67
191193	Shelly Colvin	5603	604994	Get You Alone	get-you-alone	229	Thumbed Down Track	52
810361	Angel	2200	534038	Infiel	infiel	216	All Artist Tracks	50
71754	Derek Hoke	4581	826086	Stop Playing With My Heart	stop-playing-with-my-heart	33	All Artist Tracks	57
521717	Money Man	1452	289744	From the Jump		148	Playlist	61
521717	Money Man	403	916134	Anybody		245	Thumed Up Track	71
521717	Money Man	2083	400237	Black Circle Friday	black-circle-friday	93	All Artist Tracks	74
521717	Money Man	9235	733782	Not 100	not-100	154	Station	49
945662	Victor Wooten	166	264990	U Can't Hold No Groove (If You Ain't Got No Pocket)	u-cant-hold-no-groove-if-you-aint-got-no-pocket	67	Autoplay	63
945662	Victor Wooten	7681	210428	Justice	justice	246	Station	96
314297	Adam Green	6550	311580	The Prince's Bed	princes-bed	64	Thumed Up Track	59
400500	Jessica Rotter	2331	142917	Flowers in My Head (feat. Lara Somogyi)	flowers-in-my-head-feat-lara-somogyi	205	Playlist	17
797532	Devon Baldwin	9359	718657	Right Here	right-here	41	Autoplay	53
690235	Sugar & The Hi Lows	6161	828203	This Can't Be the Last Time	this-cant-be-last-time	57	Thumbed Down Track	34
651922	Stephen	3333	152664	Sincerely	sincerely	295	Playlist	64
128702	Byron Miller	2816	706029	Psycho Bass	psycho-bass	39	Collections	12
128702	Byron Miller	6352	969086	The Gift	gift	111	Thumed Up Track	73
128702	Byron Miller	2907	614098	The Funk Is On	funk-is-on	28	Thumbed Down Track	98
884383	Ryan Robinette	895	324458	The Coast Is Clear	coast-is-clear	147	Thumed Up Track	41
929823	Mocean Worker	8677	84279	Clap Yo Hands (Mtume)	clap-yo-hands-mtume	233	All Artist Tracks	16
552874	ODESZA	4234	652608	Without You (Vindata Remix)	without-you-vindata-remix	23	Autoplay	3
186416	Chris Mann	2139	843854	Comeback	comeback	66	Station	98
703434	Chester Watson	6550	762379	Honestly	honestly	248	Thumed Up Track	100
81255	Keri Noble	3244	758154	Life #9	life-no-9-live	228	Playlist	20
885288	Precious Parks	8198	287056	Nothing Is Impossible (Live)	nothing-is-impossible-live	79	All Artist Tracks	11
711291	Julia Fanning	4517	496800	Devil	devil	228	Autoplay	93
617652	Morgan Mallory	338	761480	Larger Than This Life	larger-than-this-life	235	Playlist	41
41481	Daniel Jordan	6104	770025	Dancin' with the Devil	dancin-with-devil	120	Album	1
501040	Angie Lewis	1465	98471	Speak Low	speak-low	233	Autoplay	84
207131	Two Cheers	116	549564	Brinka	brinka	200	Album	32
207131	Two Cheers	9589	686938	Super Owls	super-owls	227	Album	99
873764	The Wealthy West	544	750852	Stormy Weather	stormy-weather	162	Autoplay	94
873764	The Wealthy West	7220	75907	Sanctuary	sanctuary	23	Thumed Up Track	98
532493	Elizabeth Rose	2846	869722	In 3's	in-3s	194	Thumed Up Track	87
532493	Elizabeth Rose	2812	933967	Division	division	256	Station	42
377911	Alyssa Bonagura	6040	181227	Rebel	rebel	144	Collections	92
377911	Alyssa Bonagura	8566	209145	Get Off That Train	get-off-that-train	100	All Artist Tracks	85
474612	El Batallon	2148	553147	El Final	el-final	31	All Artist Tracks	89
474612	El Batallon	2114	561132	Todo Lo Que Pienso	todo-lo-que-pienso	79	All Artist Tracks	29
343852	Clandestino & Yailemm	5313	458961	Caseria de Nenotas (feat. Plan B, Daddy Yankee, Tito El Bambino & Pusho)	caseria-de-nenotas-feat-plan-b-daddy-yankee-tito-el-bambino-pusho	0	All Artist Tracks	10
148190	Unkle Bob	455	606340	Brother	brother	257	Autoplay	55
918810	POYNTE	9310	857050	What Will It Take	what-will-it-take	109	Album	9
76435	Disip	7110	452453	San Manti	san-manti	127	Collections	53
480555	Parry Gripp	9275	677751	Chimpanzee Riding a Segway	chimpanzee-riding-segway	183	All Artist Tracks	89
480555	Parry Gripp	9805	937820	Smiley Cat	smiley-cat	10	Playlist	5
967643	Fight Like Sin	5876	475471	In the Dark	in-dark	199	Autoplay	33
967643	Fight Like Sin	6970	64818	Never Surrender	never-surrender	106	Thumed Up Track	28
399732	Pat Brown	119	261003	Moving to New York	moving-to-new-york	296	Station	43
8136	Gateway Worship	2926	852991	My Everything (Live) [feat. Kari Jobe]	my-everything	69	Thumbed Down Track	11
338013	God Is An Astronaut	9273	64588	Remaining Light	remaining-light	149	Thumed Up Track	13
901540	Various Artists	3432	511575	Good Time	good-time	215	Thumbed Down Track	90
901540	Various Artists	2442	293339	LowKey	lowkey	218	Thumed Up Track	52
901540	Various Artists	7708	553333	Sex Addiction (Jfl 2012)	sex-addiction-jfl-2012	15	Thumbed Down Track	73
901540	Various Artists	2113	323528	Words of Wisdom	words-of-wisdom-feat-nina	253	Thumed Up Track	69
901540	Various Artists	1441	878527	I'll Never Turn Back	ill-never-turn-back	196	All Artist Tracks	27
901540	Various Artists	7539	115320	Successful Remix Live (feat. Trey Songz)	successful-remix-live-feat-trey-songz	36	Thumbed Down Track	21
901540	Various Artists	5702	164591	Midwestern Nice	midwestern-nice	7	Playlist	22
901540	Various Artists	7461	754790	Log Ride (Jfl 2010)	log-ride-jfl-2010	238	Album	56
901540	Various Artists	8590	503444	The Nation	nation	68	Autoplay	97
901540	Various Artists	4901	792486	Organise	organise-feat-t-mob	181	All Artist Tracks	19
901540	Various Artists	1711	479152	Cyclists (Jfl 2012)	cyclists-jfl-2012	243	Thumbed Down Track	25
901540	Various Artists	2065	650596	American TV (Jfl 2011)	american-tv-jfl-2011	261	Thumbed Down Track	83
901540	Various Artists	5551	346373	I	i	299	Collections	85
901540	Various Artists	9114	725252	Can't Sleep	cant-sleep	17	Autoplay	12
901540	Various Artists	3949	592272	Questions Questions	questions-questions	199	Album	72
901540	Various Artists	911	680119	Into Your Wildest Dreams	into-your-wildest-dreams	45	Thumbed Down Track	33
901540	Various Artists	2583	393622	Rise up My People	rise-up-my-people	295	Album	52
901540	Various Artists	4622	877736	Over All	over-all	41	Station	99
901540	Various Artists	8198	779427	The Movie Preview Guy (Jfl 1998)	movie-preview-guy-jfl-1998	296	All Artist Tracks	89
901540	Various Artists	9179	227855	Ignorant Racists (Jfl 2009)	ignorant-racists-jfl-2009	220	Album	88
901540	Various Artists	6641	615984	Aging (Jfl 2017)	small-town-jfl-2017	51	All Artist Tracks	14
702646	Ras Kass	5479	166356	Viral	viral	78	Thumed Up Track	49
977762	Killah Priest	6421	99033	The Spell	spell	220	All Artist Tracks	2
977762	Killah Priest	7887	338847	Lord Marduk	lord-marduk	257	Autoplay	95
322587	Christmas	554	800552	I Saw Mommy Kissing Santa Claus	i-saw-mommy-kissing-santa-claus	39	All Artist Tracks	29
365111	Native American Flute	7733	771004	Native American Indian Meditation: For Body and Mind	native-american-indian-meditation-for-body-mind	278	Autoplay	20
365111	Native American Flute	6911	877011	Leaves Underfoot	leaves-underfoot	29	Playlist	87
365111	Native American Flute	1743	48105	King of the Valley	king-of-valley	85	Collections	40
365111	Native American Flute	4187	947391	Telling Stories	telling-stories	277	Playlist	25
365111	Native American Flute	1793	585570	Fading Crimson Sunset	fading-crimson-sunset	134	All Artist Tracks	3
576044	Claude Debussy	8161	26028	Fireflies	fireflies	295	Album	92
576044	Claude Debussy	5037	310902	Clair De Lune - Suite Bergamasque	clair-de-lune-suite-bergamasque	228	All Artist Tracks	53
478912	Christmas Songs	7393	767843	Joy - Christmas Jazz	joy-christmas-jazz	31	Thumbed Down Track	67
234633	Amazing Grace	4870	645900	Abide With Me	abide-with-me	248	Collections	67
234633	Amazing Grace	1233	443900	Invention No. 1	invention-no-1	192	Thumed Up Track	82
269836	Spa Music	8051	23822	Deep Forest	deep-forest	225	Collections	94
727402	Relaxing Music	4043	293233	Peace of Mind	peace-of-mind	14	Playlist	49
727402	Relaxing Music	3565	242972	Clearness	clearness	112	Collections	28
773175	Prince Malik	4294	828686	Bam Bam	bam-bam	155	Playlist	94
554726	Herman's Hermits	6833	855414	There's a Kind of Hush (Re-Record)	theres-kind-of-hush	258	Collections	69
957402	Destroy Destroy Destroy	4688	360714	Realm of Ancient Shadows	realm-of-ancient-shadows	89	Station	9
500675	Dance Club Massacre	2477	562100	Shenanigans	shenanigans	233	Playlist	99
545109	Miracle of Sound	2410	54581	Hard Cash	hard-cash	25	All Artist Tracks	68
545109	Miracle of Sound	6123	866948	Dream of the Sky	dream-of-sky	119	Thumed Up Track	56
761637	RiFF Raff	3527	774872	Lil Mama I'm Sorry	lil-mama-im-sorry	23	Album	19
187139	Adje	1743	166270	Lucht	lucht	62	Thumbed Down Track	25
481416	Puscifer	1141	172417	Rev 22-20	rev-2220	245	Station	19
481416	Puscifer	5168	393742	The Arsonist	arsonist	169	Playlist	48
593677	Fiji	1195	636612	Did You Know?	did-you-know	23	Playlist	42
956192	Café Por Las Venas	1071	179627	Lo Llamaban Loco	lo-llamaban-loco	68	Collections	16
888087	Behold...The Arctopus	2966	23301	Sensory Amusia	sensory-amusia	141	Thumbed Down Track	39
881053	Ted Winslow	7526	218568	Creating Sacred Space 741 Hz	creating-sacred-space-741-hz	291	Playlist	61
881053	Ted Winslow	4818	576791	5 Note Minor Ascending Scales	5-note-minor-ascending-scales	37	Thumbed Down Track	38
881053	Ted Winslow	4307	833204	Introduction and Tips	introduction-tips	115	Station	47
521810	The Compulsions	3958	585985	Howlin' For You	howlin-for-you	291	Album	26
76322	Behold the Arctopus	820	622099	Disintegore	disintegore	179	Collections	40
497444	Candice	2404	488493	Bands Up	bands-up	22	Station	44
397076	Ryan Innes	5448	85131	Crazy Wonderful	crazy-wonderful	202	Thumed Up Track	49
739462	HYPER CRUSH	2398	546752	The Arcade	arcade	265	Album	100
739462	HYPER CRUSH	2597	184270	Twisted	twisted	300	Thumbed Down Track	28
861640	Handsome and Gretyl	9916	450703	Back to the Love	back-to-love	275	Autoplay	68
508413	Vinnie Paz	9334	58086	Nosebleed	nosebleed-feat-ra-rugged-man	158	Collections	92
508413	Vinnie Paz	3124	962889	Keep Movin' On	keep-movin-on-feat-shara-worden	127	Album	48
508413	Vinnie Paz	8136	151601	The Devil's Ransom	devils-ransom	115	Autoplay	21
508413	Vinnie Paz	318	833245	Bleed for Me	bleed-for-me	77	Thumed Up Track	5
508413	Vinnie Paz	177	79049	The Ghost I Used to Be	ghost-i-used-to-be-feat-eamon	3	All Artist Tracks	100
508413	Vinnie Paz	1950	818157	Hebrew Tau	hebrew-tau-feat-jakk-frost	38	Thumed Up Track	71
508413	Vinnie Paz	1029	316322	Nineteen Ninety Three	19-90-3	5	Playlist	84
508413	Vinnie Paz	172	968024	Necklace of Heads	necklace-of-heads	115	Collections	17
508413	Vinnie Paz	5753	508585	Blood on My Hands	blood-on-my-hands	27	Station	25
88703	Moka Only	713	219786	Down by the Bay	down-by-bay	3	Thumbed Down Track	92
424122	Backyard Band	367	177409	Tear the Club Up	tear-club-up	232	Thumed Up Track	64
424122	Backyard Band	2819	249253	4 My Smokers	4-my-smokers	30	Collections	56
159496	Big D and the Kids Table	8918	968364	Pinball	pinball	41	Thumbed Down Track	73
159496	Big D and the Kids Table	3357	761346	Just an Idea	just-idea	189	Thumbed Down Track	26
364154	Flame	2882	781849	Break the Building (feat. Serge)	break-building-feat-serge	263	Playlist	98
124285	Wande Coal	7708	311390	Plenty Love	plenty-love	236	Station	78
124285	Wande Coal	5711	415472	Iyawo Mi	iyawo-mi	278	Album	43
462382	Bracket	1149	98748	Baby Mu	baby-mu	4	Autoplay	35
934466	Williams and Ree	899	779151	Jesus' Shoes	jesus-shoes	20	Playlist	73
88312	D'prince	3867	417063	Take Banana	take-banana	40	Album	9
411581	Rumer Willis	1783	587016	1956: The Greatest of Adventures / Tom	1956-greatest-of-adventures-tom	22	Thumbed Down Track	84
600692	BINARY STAR	8243	395362	Honest Expression (Outro)	honest-expression-outro	203	All Artist Tracks	98
281179	Sam Sparro	5099	295872	Fight or Flight	fight-or-flight	100	Autoplay	51
84663	Big B	759	914713	So Far Away	so-far-away-feat-juju	169	Thumbed Down Track	40
93495	San Quinn	7334	739546	Attitude	attitude	44	Thumbed Down Track	65
93495	San Quinn	4763	262018	That Mission	that-mission	239	Collections	52
93495	San Quinn	6615	345366	That Mission (Remix)	that-mission-remix-feat-tez-banga	39	Thumed Up Track	25
153771	daKAH Hip Hop Orchestra	9853	942745	Invocation of the Duke	invocation-of-duke	298	Autoplay	49
77361	Erika Vidrio	6957	261241	Culpable Tu	culpable-tu	190	Thumbed Down Track	44
77361	Erika Vidrio	5167	880127	Senti	senti	154	Collections	44
77361	Erika Vidrio	6344	620456	Te Propongo	te-propongo	122	Playlist	92
567010	The Bilinda Butchers	3781	542307	Stevie Nicks	stevie-nicks	249	Thumbed Down Track	89
793773	LEAH	9785	679583	Alpha Et Omega	alpha-et-omega	28	All Artist Tracks	7
525979	DJ Drama	2273	633523	Hood Politics	hood-politics	113	Collections	79
725467	Lil Cali	2058	606713	I'll Put It On Ya (feat. Spitta,Clever Kev,Yung Bies)	ill-put-it-on-ya-feat-spittaclever-kevyung-bies	263	Playlist	83
725467	Lil Cali	4972	833609	In There (feat. Level)	in-there-feat-level	14	Thumed Up Track	77
725467	Lil Cali	9998	142915	I Be Workin (feat. Oj Da Juiceman)	i-be-workin-feat-oj-da-juiceman	211	All Artist Tracks	74
405157	Alex Goot	6054	2765	Dark Blue	dark-blue	228	Album	84
523742	David Choi	2507	452780	Heaven's Ease	heavens-ease	27	Album	11
170704	Fred The Godson	7751	262171	Shotgun	shotgun	79	Playlist	24
170704	Fred The Godson	4204	818376	Intro	intro	92	Station	20
170704	Fred The Godson	3144	548647	She Call Me God	she-call-me-god	188	Thumed Up Track	85
573129	BmC Boyz	2686	790787	Please Don't Go	please-dont-go	107	All Artist Tracks	53
573129	BmC Boyz	1482	467509	T-Shirt On Panties Off	t-shirt-on-panties-off	146	Playlist	80
909009	Codie Prevost	4487	436662	You Won't Sleep Tonight	you-wont-sleep-tonight	74	Collections	39
133436	Blake Hammond	537	181331	The Awkward Pause	awkward-pause	236	Playlist	30
863606	Zachary Levi	9916	501746	The Girl for You	girl-for-you	15	Autoplay	71
108698	Shane Smith & the Saints	5304	643049	Highway	highway	286	Album	19
108698	Shane Smith & the Saints	7552	891640	Coast	coast	10	Album	82
108698	Shane Smith & the Saints	3419	682359	Without You	without-you	155	Thumed Up Track	43
108698	Shane Smith & the Saints	4885	512207	Lord Bury Me in Texas	lord-bury-me-in-texas	240	Autoplay	73
879950	Grabbitz	3693	259532	Here With You Now	here-with-you-now	163	Station	39
437820	Sin Cos Tan	5739	326493	Traffic	traffic	28	Collections	15
167530	Images in Vogue	8545	997993	Quiet Room	quiet-room	110	Playlist	64
167530	Images in Vogue	2362	275886	Politics of Sound	politics-of-sound	239	Station	51
961380	Joshua Aaron	3306	569155	HalleluYah	halleluyah	13	Thumbed Down Track	24
311137	RA	2203	453700	Fallen Angels	fallen-angels-live	228	Autoplay	13
311137	RA	2368	959609	Broken Hearted Soul	broken-hearted-soul	3	Autoplay	11
999802	Scarlett Rabe	9490	854115	Fight for This	fight-for-this	98	Autoplay	75
252346	The Rankin Family	5370	435388	Tell My Ma	tell-my-ma	223	Playlist	12
878165	5th and York	8326	716384	Your Move	your-move	58	Thumed Up Track	91
762612	John Heffron	8387	178084	Shoe shoppin' Momma	shoe-shoppin-momma	26	Playlist	59
762612	John Heffron	541	518671	Stuff Dad built	stuff-dad-built	119	Collections	91
311313	Cam Meekins	6777	533608	I'm on It	im-on-it	112	Station	13
311313	Cam Meekins	9184	759761	Nightmares	nightmares	1	Collections	23
311313	Cam Meekins	8801	596657	Role Model	role-model	293	Station	1
889493	Trick Trick	2629	402416	From tha D Remix (feat. Eminem & Kid Rock)	from-tha-d-remix-feat-eminem-kid-rock	123	Thumbed Down Track	54
263894	Highlands Worship	2124	626788	Alive in Me	alive-in-me	212	Collections	71
263894	Highlands Worship	5510	251220	My Hope	my-hope	300	Thumbed Down Track	11
100483	KJ-52	6984	118120	Get Down Get Down	get-down-get-down	292	All Artist Tracks	70
692925	zebrahead	4999	643888	Hell Yeah!	hell-yeah	7	Collections	21
692925	zebrahead	7698	809756	Mental Health	mental-health	202	Station	10
692925	zebrahead	2836	299099	Broadcast To The World	broadcast-to-world	138	Autoplay	57
692925	zebrahead	1058	969799	Down Without a Fight	down-without-fight	214	Album	18
692925	zebrahead	6142	451726	Down in Flames	down-in-flames	68	Collections	60
155052	The Classic Crime	9442	554849	One Man Army (Intro)	1-man-army-intro	129	Station	37
487695	Metalachi	5832	185172	Man in the Box	man-in-box	127	Thumed Up Track	20
487695	Metalachi	3977	431296	Rock and Roll All Nite	rock-roll-all-nite	103	Thumed Up Track	7
398071	Charles Billingsley	4145	500976	Joyful, Joyful, We Adore Thee	joyful-joyful-we-adore-thee	137	Station	15
145320	Jesse Colin Young	8708	843591	Grey Day	grey-day	219	Thumed Up Track	70
706526	DOGSTAR	1249	433495	Cornerstore	cornerstore	132	Playlist	27
425953	Anthony Santos	6585	649764	Si Tu Quieres Yo Quiero	si-tu-quieres-yo-quiero-feat-mozart-la-para	123	Station	87
780952	Just Chill	2833	867848	Better Than That	better-than-that	187	Collections	89
255533	Doomtree	8577	799446	Down the Line	down-line	83	Autoplay	35
255533	Doomtree	1272	140786	Liver Let Die	liver-let-die	209	All Artist Tracks	89
255533	Doomtree	6787	472270	If & When	if-when	10	All Artist Tracks	80
468256	SIMS	342	178743	Spinal Tap (Secret Track)	spinal-tap	169	Collections	34
942507	Vanessa Carlton	2551	53380	Hear the Bells (Live)	hear-bells-live	167	Thumbed Down Track	30
404149	Celia Cruz	7534	577640	La Vida Es Un Carnaval	la-vida-es-un-carnaval	265	Thumed Up Track	25
163750	k.s. Rhoads	2676	451997	A Wonderful World	wonderful-world	239	Thumed Up Track	96
136377	Montell Jordan & Victory World Music	4576	104514	The One (feat. Martha Munizzi)	1	69	Album	13
140197	Max Pizzolante	8446	391811	Pa' venezuela (feat. Cuero Trancao)	pa-venezuela-feat-cuero-trancao	198	Album	78
292287	Faith Marie	2105	373343	Little Girl	little-girl	133	Thumbed Down Track	78
120152	Get Dead	952	774616	Shootin the Moon	shootin-moon	28	Autoplay	86
327969	Soul Khan	1410	439847	The Machine (feat. Akie Bermiss)	machine	124	Autoplay	86
864385	Mike Mictlan & Lazerbeak	6793	465016	L.A. Raiders Hat	la-raiders-hat	263	All Artist Tracks	75
70093	Jo Blankenburg	1507	269119	Medea	medea	89	Playlist	48
45663	Sadboy Loko	5698	301606	Reality	reality	256	Album	16
45663	Sadboy Loko	707	601516	My Dues	my-dues	109	Station	62
